pair_id,language,difficulty,snippet_i,snippet_j,human_preference,valid,strict_choice,strict_correct,margin_AB,margin_BA,c,b,tie_c,boundary,bc_rule_evaluable,bc_valid_prediction,bc_rule_violation,d_choice,d_correct,ab_correct,ba_correct,ocr_correct,selected_model
ext_dorn_cuda_medium_01264,cuda,medium,dorn_cuda_041,dorn_cuda_070,dorn_cuda_041,True,dorn_cuda_041,True,12.5,-11.5,12.0,0.5,False,False,True,True,False,dorn_cuda_041,True,True,True,False,linear_regression
ext_dorn_cuda_medium_01265,cuda,medium,dorn_cuda_050,dorn_cuda_055,dorn_cuda_055,False,,False,-6.0,-6.5,0.25,-6.25,False,False,True,False,False,dorn_cuda_050,False,True,False,True,linear_regression
ext_dorn_cuda_medium_01266,cuda,medium,dorn_cuda_023,dorn_cuda_086,dorn_cuda_086,True,dorn_cuda_023,False,8.75,-9.25,9.0,-0.25,False,False,True,True,False,dorn_cuda_023,False,False,False,True,linear_regression
ext_dorn_cuda_medium_01267,cuda,medium,dorn_cuda_021,dorn_cuda_048,dorn_cuda_021,False,,False,-21.75,-2.5,-9.625,-12.125,False,False,True,False,False,dorn_cuda_048,False,False,True,True,linear_regression
ext_dorn_cuda_medium_01268,cuda,medium,dorn_cuda_025,dorn_cuda_032,dorn_cuda_032,False,,False,-13.25,-10.75,-1.25,-12.0,False,False,True,False,False,dorn_cuda_032,True,True,False,True,linear_regression
ext_dorn_cuda_medium_01269,cuda,medium,dorn_cuda_003,dorn_cuda_072,dorn_cuda_003,True,dorn_cuda_003,True,2.5,-18.25,10.375,-7.875,False,False,True,True,False,dorn_cuda_003,True,True,True,False,linear_regression
ext_dorn_cuda_medium_01270,cuda,medium,dorn_cuda_016,dorn_cuda_058,dorn_cuda_058,True,dorn_cuda_058,True,-17.75,14.75,-16.25,-1.5,False,False,True,True,False,dorn_cuda_058,True,True,True,True,linear_regression
ext_dorn_cuda_medium_01271,cuda,medium,dorn_cuda_013,dorn_cuda_094,dorn_cuda_013,True,dorn_cuda_013,True,8.5,-13.5,11.0,-2.5,False,False,True,True,False,dorn_cuda_013,True,True,True,True,linear_regression
ext_dorn_cuda_medium_01272,cuda,medium,dorn_cuda_064,dorn_cuda_079,dorn_cuda_079,False,,False,-15.25,-8.0,-3.625,-11.625,False,False,True,False,False,dorn_cuda_079,True,True,False,False,linear_regression
ext_dorn_cuda_medium_01273,cuda,medium,dorn_cuda_013,dorn_cuda_077,dorn_cuda_013,True,dorn_cuda_013,True,9.0,-11.5,10.25,-1.25,False,False,True,True,False,dorn_cuda_013,True,True,True,False,linear_regression
ext_dorn_cuda_medium_01274,cuda,medium,dorn_cuda_101,dorn_cuda_106,dorn_cuda_106,True,dorn_cuda_101,False,1.25,-4.75,3.0,-1.75,False,False,True,True,False,dorn_cuda_101,False,False,False,False,linear_regression
ext_dorn_cuda_medium_01275,cuda,medium,dorn_cuda_035,dorn_cuda_083,dorn_cuda_083,True,dorn_cuda_035,False,8.75,-13.75,11.25,-2.5,False,False,True,True,False,dorn_cuda_035,False,False,False,False,linear_regression
ext_dorn_cuda_medium_01276,cuda,medium,dorn_cuda_029,dorn_cuda_032,dorn_cuda_029,True,dorn_cuda_032,False,-2.75,2.25,-2.5,-0.25,False,False,True,True,False,dorn_cuda_032,False,False,False,True,linear_regression
ext_dorn_cuda_medium_01277,cuda,medium,dorn_cuda_056,dorn_cuda_075,dorn_cuda_075,False,,False,-13.5,-3.5,-5.0,-8.5,False,False,True,False,False,dorn_cuda_075,True,True,False,False,linear_regression
ext_dorn_cuda_medium_01278,cuda,medium,dorn_cuda_078,dorn_cuda_089,dorn_cuda_089,False,,False,-7.75,-5.5,-1.125,-6.625,False,False,True,False,False,dorn_cuda_089,True,True,False,True,linear_regression
ext_dorn_cuda_medium_01279,cuda,medium,dorn_cuda_008,dorn_cuda_116,dorn_cuda_008,True,dorn_cuda_116,False,-4.25,4.25,-4.25,0.0,False,False,True,True,False,dorn_cuda_116,False,False,False,True,linear_regression
ext_dorn_cuda_medium_01280,cuda,medium,dorn_cuda_015,dorn_cuda_028,dorn_cuda_028,True,dorn_cuda_028,True,-10.0,8.75,-9.375,-0.625,False,False,True,True,False,dorn_cuda_028,True,True,True,False,linear_regression
ext_dorn_cuda_medium_01281,cuda,medium,dorn_cuda_000,dorn_cuda_089,dorn_cuda_000,False,,False,-2.5,-7.0,2.25,-4.75,False,False,True,False,False,dorn_cuda_000,True,False,True,False,linear_regression
ext_dorn_cuda_medium_01282,cuda,medium,dorn_cuda_018,dorn_cuda_068,dorn_cuda_068,True,dorn_cuda_068,True,-17.75,8.75,-13.25,-4.5,False,False,True,True,False,dorn_cuda_068,True,True,True,False,linear_regression
ext_dorn_cuda_medium_01283,cuda,medium,dorn_cuda_004,dorn_cuda_017,dorn_cuda_004,False,,False,-5.25,-3.5,-0.875,-4.375,False,False,True,False,False,dorn_cuda_017,False,False,True,True,linear_regression
ext_dorn_cuda_medium_01284,cuda,medium,dorn_cuda_038,dorn_cuda_098,dorn_cuda_098,False,,False,-2.0,-17.0,7.5,-9.5,False,False,True,False,False,dorn_cuda_038,False,True,False,True,linear_regression
ext_dorn_cuda_medium_01285,cuda,medium,dorn_cuda_004,dorn_cuda_021,dorn_cuda_004,True,dorn_cuda_021,False,-2.25,1.75,-2.0,-0.25,False,False,True,True,False,dorn_cuda_021,False,False,False,True,linear_regression
ext_dorn_cuda_medium_01286,cuda,medium,dorn_cuda_009,dorn_cuda_036,dorn_cuda_009,True,dorn_cuda_009,True,9.25,-16.0,12.625,-3.375,False,False,True,True,False,dorn_cuda_009,True,True,True,True,linear_regression
ext_dorn_cuda_medium_01287,cuda,medium,dorn_cuda_035,dorn_cuda_064,dorn_cuda_035,True,dorn_cuda_064,False,-12.0,9.0,-10.5,-1.5,False,False,True,True,False,dorn_cuda_064,False,False,False,False,linear_regression
ext_dorn_cuda_medium_01288,cuda,medium,dorn_cuda_048,dorn_cuda_057,dorn_cuda_057,False,,False,-10.75,-10.0,-0.375,-10.375,False,False,True,False,False,dorn_cuda_057,True,True,False,True,linear_regression
ext_dorn_cuda_medium_01289,cuda,medium,dorn_cuda_031,dorn_cuda_100,dorn_cuda_031,True,dorn_cuda_100,False,-12.5,10.75,-11.625,-0.875,False,False,True,True,False,dorn_cuda_100,False,False,False,True,linear_regression
ext_dorn_cuda_medium_01290,cuda,medium,dorn_cuda_117,dorn_cuda_119,dorn_cuda_119,False,,False,0.75,12.75,-6.0,6.75,False,False,True,False,False,dorn_cuda_119,True,False,True,True,linear_regression
ext_dorn_cuda_medium_01291,cuda,medium,dorn_cuda_073,dorn_cuda_113,dorn_cuda_073,False,,False,-2.5,-2.25,-0.125,-2.375,False,False,True,False,False,dorn_cuda_113,False,False,True,True,linear_regression
ext_dorn_cuda_medium_01292,cuda,medium,dorn_cuda_090,dorn_cuda_107,dorn_cuda_107,False,,False,11.0,0.25,5.375,5.625,False,False,True,False,False,dorn_cuda_090,False,False,True,True,linear_regression
ext_dorn_cuda_medium_01293,cuda,medium,dorn_cuda_011,dorn_cuda_025,dorn_cuda_011,True,dorn_cuda_025,False,-13.75,5.75,-9.75,-4.0,False,False,True,True,False,dorn_cuda_025,False,False,False,True,linear_regression
ext_dorn_cuda_medium_01294,cuda,medium,dorn_cuda_065,dorn_cuda_106,dorn_cuda_065,False,,False,11.75,6.5,2.625,9.125,False,False,True,False,False,dorn_cuda_065,True,True,False,True,linear_regression
ext_dorn_cuda_medium_01295,cuda,medium,dorn_cuda_033,dorn_cuda_101,dorn_cuda_101,True,dorn_cuda_101,True,-12.25,3.5,-7.875,-4.375,False,False,True,True,False,dorn_cuda_101,True,True,True,True,linear_regression
ext_dorn_cuda_medium_01296,cuda,medium,dorn_cuda_042,dorn_cuda_057,dorn_cuda_057,True,dorn_cuda_057,True,-15.5,14.5,-15.0,-0.5,False,False,True,True,False,dorn_cuda_057,True,True,True,True,linear_regression
ext_dorn_cuda_medium_01297,cuda,medium,dorn_cuda_095,dorn_cuda_119,dorn_cuda_119,True,dorn_cuda_095,False,5.5,-1.0,3.25,2.25,False,False,True,True,False,dorn_cuda_095,False,False,False,True,linear_regression
ext_dorn_cuda_medium_01298,cuda,medium,dorn_cuda_056,dorn_cuda_108,dorn_cuda_056,False,,False,-6.5,-9.25,1.375,-7.875,False,False,True,False,False,dorn_cuda_056,True,False,True,True,linear_regression
ext_dorn_cuda_medium_01299,cuda,medium,dorn_cuda_079,dorn_cuda_114,dorn_cuda_079,True,dorn_cuda_079,True,9.5,-17.5,13.5,-4.0,False,False,True,True,False,dorn_cuda_079,True,True,True,True,linear_regression
ext_dorn_cuda_medium_01300,cuda,medium,dorn_cuda_089,dorn_cuda_112,dorn_cuda_112,True,dorn_cuda_089,False,5.25,-8.5,6.875,-1.625,False,False,True,True,False,dorn_cuda_089,False,False,False,False,linear_regression
ext_dorn_cuda_medium_01301,cuda,medium,dorn_cuda_030,dorn_cuda_053,dorn_cuda_053,True,dorn_cuda_030,False,9.5,-10.0,9.75,-0.25,False,False,True,True,False,dorn_cuda_030,False,False,False,False,linear_regression
ext_dorn_cuda_medium_01302,cuda,medium,dorn_cuda_014,dorn_cuda_081,dorn_cuda_014,True,dorn_cuda_014,True,0.0,-14.0,7.0,-7.0,False,True,False,False,False,dorn_cuda_014,True,True,True,True,linear_regression
ext_dorn_cuda_medium_01303,cuda,medium,dorn_cuda_094,dorn_cuda_103,dorn_cuda_094,True,dorn_cuda_103,False,-15.0,8.25,-11.625,-3.375,False,False,True,True,False,dorn_cuda_103,False,False,False,False,linear_regression
ext_dorn_cuda_medium_01304,cuda,medium,dorn_cuda_100,dorn_cuda_111,dorn_cuda_111,True,dorn_cuda_100,False,8.25,-14.0,11.125,-2.875,False,False,True,True,False,dorn_cuda_100,False,False,False,True,linear_regression
ext_dorn_cuda_medium_01305,cuda,medium,dorn_cuda_001,dorn_cuda_086,dorn_cuda_086,True,dorn_cuda_001,False,4.75,-11.0,7.875,-3.125,False,False,True,True,False,dorn_cuda_001,False,False,False,False,linear_regression
ext_dorn_cuda_medium_01306,cuda,medium,dorn_cuda_067,dorn_cuda_086,dorn_cuda_086,True,dorn_cuda_067,False,3.0,-6.0,4.5,-1.5,False,False,True,True,False,dorn_cuda_067,False,False,False,False,linear_regression
ext_dorn_cuda_medium_01307,cuda,medium,dorn_cuda_012,dorn_cuda_112,dorn_cuda_012,False,,False,-8.25,-6.0,-1.125,-7.125,False,False,True,False,False,dorn_cuda_112,False,False,True,True,linear_regression
ext_dorn_cuda_medium_01308,cuda,medium,dorn_cuda_007,dorn_cuda_099,dorn_cuda_099,True,dorn_cuda_007,False,3.25,-13.0,8.125,-4.875,False,False,True,True,False,dorn_cuda_007,False,False,False,True,linear_regression
ext_dorn_cuda_medium_01309,cuda,medium,dorn_cuda_051,dorn_cuda_089,dorn_cuda_051,False,,False,-2.0,-10.75,4.375,-6.375,False,False,True,False,False,dorn_cuda_051,True,False,True,False,linear_regression
ext_dorn_cuda_medium_01310,cuda,medium,dorn_cuda_015,dorn_cuda_026,dorn_cuda_026,True,dorn_cuda_026,True,-16.0,4.75,-10.375,-5.625,False,False,True,True,False,dorn_cuda_026,True,True,True,False,linear_regression
ext_dorn_cuda_medium_01311,cuda,medium,dorn_cuda_056,dorn_cuda_081,dorn_cuda_081,False,,False,-12.5,-7.25,-2.625,-9.875,False,False,True,False,False,dorn_cuda_081,True,True,False,False,linear_regression
ext_dorn_cuda_medium_01312,cuda,medium,dorn_cuda_090,dorn_cuda_091,dorn_cuda_090,True,dorn_cuda_091,False,-9.0,15.75,-12.375,3.375,False,False,True,True,False,dorn_cuda_091,False,False,False,False,linear_regression
ext_dorn_cuda_medium_01313,cuda,medium,dorn_cuda_042,dorn_cuda_091,dorn_cuda_091,True,dorn_cuda_091,True,-14.0,19.0,-16.5,2.5,False,False,True,True,False,dorn_cuda_091,True,True,True,True,linear_regression
ext_dorn_cuda_medium_01314,cuda,medium,dorn_cuda_035,dorn_cuda_077,dorn_cuda_077,True,dorn_cuda_077,True,-9.75,2.0,-5.875,-3.875,False,False,True,True,False,dorn_cuda_077,True,True,True,False,linear_regression
ext_dorn_cuda_medium_01315,cuda,medium,dorn_cuda_079,dorn_cuda_080,dorn_cuda_080,False,,False,-9.5,-3.0,-3.25,-6.25,False,False,True,False,False,dorn_cuda_080,True,True,False,True,linear_regression
ext_dorn_cuda_medium_01316,cuda,medium,dorn_cuda_069,dorn_cuda_098,dorn_cuda_098,False,,False,-6.75,-15.25,4.25,-11.0,False,False,True,False,False,dorn_cuda_069,False,True,False,True,linear_regression
ext_dorn_cuda_medium_01317,cuda,medium,dorn_cuda_033,dorn_cuda_104,dorn_cuda_104,True,dorn_cuda_104,True,-14.0,9.75,-11.875,-2.125,False,False,True,True,False,dorn_cuda_104,True,True,True,True,linear_regression
ext_dorn_cuda_medium_01318,cuda,medium,dorn_cuda_000,dorn_cuda_029,dorn_cuda_029,True,dorn_cuda_000,False,4.0,-11.25,7.625,-3.625,False,False,True,True,False,dorn_cuda_000,False,False,False,True,linear_regression
ext_dorn_cuda_medium_01319,cuda,medium,dorn_cuda_000,dorn_cuda_047,dorn_cuda_000,True,dorn_cuda_000,True,3.5,-15.75,9.625,-6.125,False,False,True,True,False,dorn_cuda_000,True,True,True,True,linear_regression
ext_dorn_cuda_medium_01320,cuda,medium,dorn_cuda_013,dorn_cuda_054,dorn_cuda_013,True,dorn_cuda_013,True,14.25,-19.25,16.75,-2.5,False,False,True,True,False,dorn_cuda_013,True,True,True,False,linear_regression
ext_dorn_cuda_medium_01321,cuda,medium,dorn_cuda_071,dorn_cuda_073,dorn_cuda_073,True,dorn_cuda_071,False,9.25,-3.25,6.25,3.0,False,False,True,True,False,dorn_cuda_071,False,False,False,False,linear_regression
ext_dorn_cuda_medium_01322,cuda,medium,dorn_cuda_081,dorn_cuda_110,dorn_cuda_081,False,,False,-3.75,-5.25,0.75,-4.5,False,False,True,False,False,dorn_cuda_081,True,False,True,True,linear_regression
ext_dorn_cuda_medium_01323,cuda,medium,dorn_cuda_082,dorn_cuda_113,dorn_cuda_113,False,,False,-18.25,-4.5,-6.875,-11.375,False,False,True,False,False,dorn_cuda_113,True,True,False,True,linear_regression
ext_dorn_cuda_medium_01324,cuda,medium,dorn_cuda_029,dorn_cuda_063,dorn_cuda_029,True,dorn_cuda_063,False,-11.5,11.75,-11.625,0.125,False,False,True,True,False,dorn_cuda_063,False,False,False,True,linear_regression
ext_dorn_cuda_medium_01325,cuda,medium,dorn_cuda_008,dorn_cuda_070,dorn_cuda_008,True,dorn_cuda_008,True,11.25,-8.5,9.875,1.375,False,False,True,True,False,dorn_cuda_008,True,True,True,False,linear_regression
ext_dorn_cuda_medium_01326,cuda,medium,dorn_cuda_025,dorn_cuda_067,dorn_cuda_067,True,dorn_cuda_025,False,1.0,-19.5,10.25,-9.25,False,False,True,True,False,dorn_cuda_025,False,False,False,True,linear_regression
ext_dorn_cuda_medium_01327,cuda,medium,dorn_cuda_052,dorn_cuda_059,dorn_cuda_052,True,dorn_cuda_052,True,10.25,-16.75,13.5,-3.25,False,False,True,True,False,dorn_cuda_052,True,True,True,True,linear_regression
ext_dorn_cuda_medium_01328,cuda,medium,dorn_cuda_060,dorn_cuda_090,dorn_cuda_090,True,dorn_cuda_090,True,-11.5,12.25,-11.875,0.375,False,False,True,True,False,dorn_cuda_090,True,True,True,False,linear_regression
ext_dorn_cuda_medium_01329,cuda,medium,dorn_cuda_003,dorn_cuda_047,dorn_cuda_003,True,dorn_cuda_003,True,14.25,-17.5,15.875,-1.625,False,False,True,True,False,dorn_cuda_003,True,True,True,True,linear_regression
ext_dorn_cuda_medium_01330,cuda,medium,dorn_cuda_097,dorn_cuda_103,dorn_cuda_097,True,dorn_cuda_103,False,-14.75,9.0,-11.875,-2.875,False,False,True,True,False,dorn_cuda_103,False,False,False,True,linear_regression
ext_dorn_cuda_medium_01331,cuda,medium,dorn_cuda_003,dorn_cuda_089,dorn_cuda_003,True,dorn_cuda_003,True,4.0,-9.25,6.625,-2.625,False,False,True,True,False,dorn_cuda_003,True,True,True,True,linear_regression
ext_dorn_cuda_medium_01332,cuda,medium,dorn_cuda_075,dorn_cuda_094,dorn_cuda_094,True,dorn_cuda_094,True,-6.5,4.75,-5.625,-0.875,False,False,True,True,False,dorn_cuda_094,True,True,True,False,linear_regression
ext_dorn_cuda_medium_01333,cuda,medium,dorn_cuda_092,dorn_cuda_112,dorn_cuda_112,True,dorn_cuda_112,True,-16.0,2.0,-9.0,-7.0,False,False,True,True,False,dorn_cuda_112,True,True,True,False,linear_regression
ext_dorn_cuda_medium_01334,cuda,medium,dorn_cuda_010,dorn_cuda_102,dorn_cuda_102,True,dorn_cuda_010,False,5.0,-10.25,7.625,-2.625,False,False,True,True,False,dorn_cuda_010,False,False,False,True,linear_regression
ext_dorn_cuda_medium_01335,cuda,medium,dorn_cuda_046,dorn_cuda_085,dorn_cuda_085,True,dorn_cuda_085,True,-7.25,2.0,-4.625,-2.625,False,False,True,True,False,dorn_cuda_085,True,True,True,False,linear_regression
ext_dorn_cuda_medium_01336,cuda,medium,dorn_cuda_046,dorn_cuda_059,dorn_cuda_059,False,,False,-6.0,-4.75,-0.625,-5.375,False,False,True,False,False,dorn_cuda_059,True,True,False,False,linear_regression
ext_dorn_cuda_medium_01337,cuda,medium,dorn_cuda_017,dorn_cuda_105,dorn_cuda_017,False,,False,-2.0,-15.5,6.75,-8.75,False,False,True,False,False,dorn_cuda_017,True,False,True,False,linear_regression
ext_dorn_cuda_medium_01338,cuda,medium,dorn_cuda_009,dorn_cuda_116,dorn_cuda_116,False,,False,-3.0,-11.5,4.25,-7.25,False,False,True,False,False,dorn_cuda_009,False,True,False,False,linear_regression
ext_dorn_cuda_medium_01339,cuda,medium,dorn_cuda_104,dorn_cuda_112,dorn_cuda_104,True,dorn_cuda_104,True,9.0,-13.25,11.125,-2.125,False,False,True,True,False,dorn_cuda_104,True,True,True,True,linear_regression
ext_dorn_cuda_medium_01340,cuda,medium,dorn_cuda_009,dorn_cuda_048,dorn_cuda_009,False,,False,-9.0,-8.25,-0.375,-8.625,False,False,True,False,False,dorn_cuda_048,False,False,True,True,linear_regression
ext_dorn_cuda_medium_01341,cuda,medium,dorn_cuda_029,dorn_cuda_037,dorn_cuda_037,False,,False,-4.0,-0.75,-1.625,-2.375,False,False,True,False,False,dorn_cuda_037,True,True,False,False,linear_regression
ext_dorn_cuda_medium_01342,cuda,medium,dorn_cuda_028,dorn_cuda_083,dorn_cuda_028,True,dorn_cuda_028,True,14.0,-22.5,18.25,-4.25,False,False,True,True,False,dorn_cuda_028,True,True,True,False,linear_regression
ext_dorn_cuda_medium_01343,cuda,medium,dorn_cuda_079,dorn_cuda_104,dorn_cuda_104,False,,False,-13.25,-6.25,-3.5,-9.75,False,False,True,False,False,dorn_cuda_104,True,True,False,True,linear_regression
ext_dorn_cuda_medium_01344,cuda,medium,dorn_cuda_076,dorn_cuda_096,dorn_cuda_096,True,dorn_cuda_076,False,13.5,-16.0,14.75,-1.25,False,False,True,True,False,dorn_cuda_076,False,False,False,True,linear_regression
ext_dorn_cuda_medium_01345,cuda,medium,dorn_cuda_051,dorn_cuda_104,dorn_cuda_104,True,dorn_cuda_104,True,-13.25,2.75,-8.0,-5.25,False,False,True,True,False,dorn_cuda_104,True,True,True,True,linear_regression
ext_dorn_cuda_medium_01346,cuda,medium,dorn_cuda_062,dorn_cuda_083,dorn_cuda_062,True,dorn_cuda_062,True,16.75,-17.75,17.25,-0.5,False,False,True,True,False,dorn_cuda_062,True,True,True,True,linear_regression
ext_dorn_cuda_medium_01347,cuda,medium,dorn_cuda_010,dorn_cuda_093,dorn_cuda_010,True,dorn_cuda_010,True,3.5,-17.5,10.5,-7.0,False,False,True,True,False,dorn_cuda_010,True,True,True,False,linear_regression
ext_dorn_cuda_medium_01348,cuda,medium,dorn_cuda_018,dorn_cuda_070,dorn_cuda_070,False,,False,1.25,2.0,-0.375,1.625,False,False,True,False,False,dorn_cuda_070,True,False,True,True,linear_regression
ext_dorn_cuda_medium_01349,cuda,medium,dorn_cuda_067,dorn_cuda_081,dorn_cuda_081,False,,False,-14.5,-9.0,-2.75,-11.75,False,False,True,False,False,dorn_cuda_081,True,True,False,False,linear_regression
ext_dorn_cuda_medium_01350,cuda,medium,dorn_cuda_039,dorn_cuda_107,dorn_cuda_107,True,dorn_cuda_107,True,-1.25,3.5,-2.375,1.125,False,False,True,True,False,dorn_cuda_107,True,True,True,False,linear_regression
ext_dorn_cuda_medium_01351,cuda,medium,dorn_cuda_046,dorn_cuda_056,dorn_cuda_046,False,,False,-1.0,-9.75,4.375,-5.375,False,False,True,False,False,dorn_cuda_046,True,False,True,False,linear_regression
ext_dorn_cuda_medium_01352,cuda,medium,dorn_cuda_044,dorn_cuda_081,dorn_cuda_044,True,dorn_cuda_044,True,7.5,-13.75,10.625,-3.125,False,False,True,True,False,dorn_cuda_044,True,True,True,True,linear_regression
ext_dorn_cuda_medium_01353,cuda,medium,dorn_cuda_027,dorn_cuda_116,dorn_cuda_116,True,dorn_cuda_027,False,0.75,-6.25,3.5,-2.75,False,False,True,True,False,dorn_cuda_027,False,False,False,False,linear_regression
ext_dorn_cuda_medium_01354,cuda,medium,dorn_cuda_012,dorn_cuda_019,dorn_cuda_019,False,,False,-9.25,-5.0,-2.125,-7.125,False,False,True,False,False,dorn_cuda_019,True,True,False,True,linear_regression
ext_dorn_cuda_medium_01355,cuda,medium,dorn_cuda_044,dorn_cuda_091,dorn_cuda_091,True,dorn_cuda_091,True,-11.25,16.0,-13.625,2.375,False,False,True,True,False,dorn_cuda_091,True,True,True,True,linear_regression
ext_dorn_cuda_medium_01356,cuda,medium,dorn_cuda_015,dorn_cuda_035,dorn_cuda_015,True,dorn_cuda_015,True,0.0,-9.0,4.5,-4.5,False,True,False,False,False,dorn_cuda_015,True,True,True,False,linear_regression
ext_dorn_cuda_medium_01357,cuda,medium,dorn_cuda_060,dorn_cuda_077,dorn_cuda_060,False,,False,2.5,8.75,-3.125,5.625,False,False,True,False,False,dorn_cuda_077,False,True,False,True,linear_regression
ext_dorn_cuda_medium_01358,cuda,medium,dorn_cuda_072,dorn_cuda_103,dorn_cuda_103,True,dorn_cuda_103,True,-17.0,6.5,-11.75,-5.25,False,False,True,True,False,dorn_cuda_103,True,True,True,False,linear_regression
ext_dorn_cuda_medium_01359,cuda,medium,dorn_cuda_034,dorn_cuda_066,dorn_cuda_066,True,dorn_cuda_066,True,-11.25,12.0,-11.625,0.375,False,False,True,True,False,dorn_cuda_066,True,True,True,False,linear_regression
ext_dorn_cuda_medium_01360,cuda,medium,dorn_cuda_018,dorn_cuda_046,dorn_cuda_018,False,,False,-6.5,-1.5,-2.5,-4.0,False,False,True,False,False,dorn_cuda_046,False,False,True,False,linear_regression
ext_dorn_cuda_medium_01361,cuda,medium,dorn_cuda_075,dorn_cuda_117,dorn_cuda_117,True,dorn_cuda_117,True,-8.0,12.5,-10.25,2.25,False,False,True,True,False,dorn_cuda_117,True,True,True,True,linear_regression
ext_dorn_cuda_medium_01362,cuda,medium,dorn_cuda_059,dorn_cuda_111,dorn_cuda_111,True,dorn_cuda_059,False,8.5,-9.5,9.0,-0.5,False,False,True,True,False,dorn_cuda_059,False,False,False,True,linear_regression
ext_dorn_cuda_medium_01363,cuda,medium,dorn_cuda_014,dorn_cuda_033,dorn_cuda_014,True,dorn_cuda_014,True,1.75,-10.25,6.0,-4.25,False,False,True,True,False,dorn_cuda_014,True,True,True,True,linear_regression
ext_dorn_cuda_medium_01364,cuda,medium,dorn_cuda_021,dorn_cuda_094,dorn_cuda_021,True,dorn_cuda_094,False,-6.5,3.75,-5.125,-1.375,False,False,True,True,False,dorn_cuda_094,False,False,False,True,linear_regression
