contrast_id,base_id,rq0_id,language,score_stratum,variant_i,variant_j,contrast_type,preference_target_variant
rq3g_java_095__c1,rq3g_java_095,rq0_0004,java,high,golden,ugly_gold,visual_only_gold,golden
rq3g_java_095__c2,rq3g_java_095,rq0_0004,java,high,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_java_095__c3,rq3g_java_095,rq0_0004,java,high,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_java_095__c4,rq3g_java_095,rq0_0004,java,high,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_java_095__c5,rq3g_java_095,rq0_0004,java,high,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_java_095__c6,rq3g_java_095,rq0_0004,java,high,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_java_096__c1,rq3g_java_096,rq0_0288,java,high,golden,ugly_gold,visual_only_gold,golden
rq3g_java_096__c2,rq3g_java_096,rq0_0288,java,high,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_java_096__c3,rq3g_java_096,rq0_0288,java,high,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_java_096__c4,rq3g_java_096,rq0_0288,java,high,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_java_096__c5,rq3g_java_096,rq0_0288,java,high,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_java_096__c6,rq3g_java_096,rq0_0288,java,high,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_java_097__c1,rq3g_java_097,rq0_0150,java,high,golden,ugly_gold,visual_only_gold,golden
rq3g_java_097__c2,rq3g_java_097,rq0_0150,java,high,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_java_097__c3,rq3g_java_097,rq0_0150,java,high,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_java_097__c4,rq3g_java_097,rq0_0150,java,high,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_java_097__c5,rq3g_java_097,rq0_0150,java,high,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_java_097__c6,rq3g_java_097,rq0_0150,java,high,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_java_098__c1,rq3g_java_098,rq0_0087,java,high,golden,ugly_gold,visual_only_gold,golden
rq3g_java_098__c2,rq3g_java_098,rq0_0087,java,high,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_java_098__c3,rq3g_java_098,rq0_0087,java,high,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_java_098__c4,rq3g_java_098,rq0_0087,java,high,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_java_098__c5,rq3g_java_098,rq0_0087,java,high,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_java_098__c6,rq3g_java_098,rq0_0087,java,high,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_java_099__c1,rq3g_java_099,rq0_0221,java,high,golden,ugly_gold,visual_only_gold,golden
rq3g_java_099__c2,rq3g_java_099,rq0_0221,java,high,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_java_099__c3,rq3g_java_099,rq0_0221,java,high,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_java_099__c4,rq3g_java_099,rq0_0221,java,high,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_java_099__c5,rq3g_java_099,rq0_0221,java,high,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_java_099__c6,rq3g_java_099,rq0_0221,java,high,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_python_000__c1,rq3g_python_000,dorn_python_104,python,low,golden,ugly_gold,visual_only_gold,golden
rq3g_python_000__c2,rq3g_python_000,dorn_python_104,python,low,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_python_000__c3,rq3g_python_000,dorn_python_104,python,low,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_python_000__c4,rq3g_python_000,dorn_python_104,python,low,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_python_000__c5,rq3g_python_000,dorn_python_104,python,low,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_python_000__c6,rq3g_python_000,dorn_python_104,python,low,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_python_001__c1,rq3g_python_001,dorn_python_043,python,low,golden,ugly_gold,visual_only_gold,golden
rq3g_python_001__c2,rq3g_python_001,dorn_python_043,python,low,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_python_001__c3,rq3g_python_001,dorn_python_043,python,low,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_python_001__c4,rq3g_python_001,dorn_python_043,python,low,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_python_001__c5,rq3g_python_001,dorn_python_043,python,low,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_python_001__c6,rq3g_python_001,dorn_python_043,python,low,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_python_002__c1,rq3g_python_002,dorn_python_106,python,low,golden,ugly_gold,visual_only_gold,golden
rq3g_python_002__c2,rq3g_python_002,dorn_python_106,python,low,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_python_002__c3,rq3g_python_002,dorn_python_106,python,low,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_python_002__c4,rq3g_python_002,dorn_python_106,python,low,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_python_002__c5,rq3g_python_002,dorn_python_106,python,low,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_python_002__c6,rq3g_python_002,dorn_python_106,python,low,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_python_003__c1,rq3g_python_003,dorn_python_054,python,low,golden,ugly_gold,visual_only_gold,golden
rq3g_python_003__c2,rq3g_python_003,dorn_python_054,python,low,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_python_003__c3,rq3g_python_003,dorn_python_054,python,low,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_python_003__c4,rq3g_python_003,dorn_python_054,python,low,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_python_003__c5,rq3g_python_003,dorn_python_054,python,low,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_python_003__c6,rq3g_python_003,dorn_python_054,python,low,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_python_004__c1,rq3g_python_004,dorn_python_019,python,low,golden,ugly_gold,visual_only_gold,golden
rq3g_python_004__c2,rq3g_python_004,dorn_python_019,python,low,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_python_004__c3,rq3g_python_004,dorn_python_019,python,low,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_python_004__c4,rq3g_python_004,dorn_python_019,python,low,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_python_004__c5,rq3g_python_004,dorn_python_019,python,low,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_python_004__c6,rq3g_python_004,dorn_python_019,python,low,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_python_005__c1,rq3g_python_005,dorn_python_085,python,low,golden,ugly_gold,visual_only_gold,golden
rq3g_python_005__c2,rq3g_python_005,dorn_python_085,python,low,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_python_005__c3,rq3g_python_005,dorn_python_085,python,low,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_python_005__c4,rq3g_python_005,dorn_python_085,python,low,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_python_005__c5,rq3g_python_005,dorn_python_085,python,low,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_python_005__c6,rq3g_python_005,dorn_python_085,python,low,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_python_006__c1,rq3g_python_006,dorn_python_006,python,low,golden,ugly_gold,visual_only_gold,golden
rq3g_python_006__c2,rq3g_python_006,dorn_python_006,python,low,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_python_006__c3,rq3g_python_006,dorn_python_006,python,low,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_python_006__c4,rq3g_python_006,dorn_python_006,python,low,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_python_006__c5,rq3g_python_006,dorn_python_006,python,low,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_python_006__c6,rq3g_python_006,dorn_python_006,python,low,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_python_007__c1,rq3g_python_007,dorn_python_100,python,low,golden,ugly_gold,visual_only_gold,golden
rq3g_python_007__c2,rq3g_python_007,dorn_python_100,python,low,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_python_007__c3,rq3g_python_007,dorn_python_100,python,low,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_python_007__c4,rq3g_python_007,dorn_python_100,python,low,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_python_007__c5,rq3g_python_007,dorn_python_100,python,low,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_python_007__c6,rq3g_python_007,dorn_python_100,python,low,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_python_008__c1,rq3g_python_008,dorn_python_111,python,low,golden,ugly_gold,visual_only_gold,golden
rq3g_python_008__c2,rq3g_python_008,dorn_python_111,python,low,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_python_008__c3,rq3g_python_008,dorn_python_111,python,low,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_python_008__c4,rq3g_python_008,dorn_python_111,python,low,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_python_008__c5,rq3g_python_008,dorn_python_111,python,low,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_python_008__c6,rq3g_python_008,dorn_python_111,python,low,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_python_009__c1,rq3g_python_009,dorn_python_023,python,low,golden,ugly_gold,visual_only_gold,golden
rq3g_python_009__c2,rq3g_python_009,dorn_python_023,python,low,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_python_009__c3,rq3g_python_009,dorn_python_023,python,low,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_python_009__c4,rq3g_python_009,dorn_python_023,python,low,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_python_009__c5,rq3g_python_009,dorn_python_023,python,low,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_python_009__c6,rq3g_python_009,dorn_python_023,python,low,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_python_010__c1,rq3g_python_010,dorn_python_071,python,low,golden,ugly_gold,visual_only_gold,golden
rq3g_python_010__c2,rq3g_python_010,dorn_python_071,python,low,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_python_010__c3,rq3g_python_010,dorn_python_071,python,low,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_python_010__c4,rq3g_python_010,dorn_python_071,python,low,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_python_010__c5,rq3g_python_010,dorn_python_071,python,low,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_python_010__c6,rq3g_python_010,dorn_python_071,python,low,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_python_011__c1,rq3g_python_011,dorn_python_007,python,low,golden,ugly_gold,visual_only_gold,golden
rq3g_python_011__c2,rq3g_python_011,dorn_python_007,python,low,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_python_011__c3,rq3g_python_011,dorn_python_007,python,low,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_python_011__c4,rq3g_python_011,dorn_python_007,python,low,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_python_011__c5,rq3g_python_011,dorn_python_007,python,low,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_python_011__c6,rq3g_python_011,dorn_python_007,python,low,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_python_012__c1,rq3g_python_012,dorn_python_099,python,low,golden,ugly_gold,visual_only_gold,golden
rq3g_python_012__c2,rq3g_python_012,dorn_python_099,python,low,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_python_012__c3,rq3g_python_012,dorn_python_099,python,low,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_python_012__c4,rq3g_python_012,dorn_python_099,python,low,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_python_012__c5,rq3g_python_012,dorn_python_099,python,low,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_python_012__c6,rq3g_python_012,dorn_python_099,python,low,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_python_013__c1,rq3g_python_013,dorn_python_029,python,low,golden,ugly_gold,visual_only_gold,golden
rq3g_python_013__c2,rq3g_python_013,dorn_python_029,python,low,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_python_013__c3,rq3g_python_013,dorn_python_029,python,low,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_python_013__c4,rq3g_python_013,dorn_python_029,python,low,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_python_013__c5,rq3g_python_013,dorn_python_029,python,low,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_python_013__c6,rq3g_python_013,dorn_python_029,python,low,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_python_014__c1,rq3g_python_014,dorn_python_020,python,low,golden,ugly_gold,visual_only_gold,golden
rq3g_python_014__c2,rq3g_python_014,dorn_python_020,python,low,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_python_014__c3,rq3g_python_014,dorn_python_020,python,low,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_python_014__c4,rq3g_python_014,dorn_python_020,python,low,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_python_014__c5,rq3g_python_014,dorn_python_020,python,low,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_python_014__c6,rq3g_python_014,dorn_python_020,python,low,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_python_015__c1,rq3g_python_015,dorn_python_036,python,low,golden,ugly_gold,visual_only_gold,golden
rq3g_python_015__c2,rq3g_python_015,dorn_python_036,python,low,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_python_015__c3,rq3g_python_015,dorn_python_036,python,low,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_python_015__c4,rq3g_python_015,dorn_python_036,python,low,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_python_015__c5,rq3g_python_015,dorn_python_036,python,low,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_python_015__c6,rq3g_python_015,dorn_python_036,python,low,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_python_016__c1,rq3g_python_016,dorn_python_035,python,low,golden,ugly_gold,visual_only_gold,golden
rq3g_python_016__c2,rq3g_python_016,dorn_python_035,python,low,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_python_016__c3,rq3g_python_016,dorn_python_035,python,low,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_python_016__c4,rq3g_python_016,dorn_python_035,python,low,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_python_016__c5,rq3g_python_016,dorn_python_035,python,low,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_python_016__c6,rq3g_python_016,dorn_python_035,python,low,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_python_017__c1,rq3g_python_017,dorn_python_079,python,low,golden,ugly_gold,visual_only_gold,golden
rq3g_python_017__c2,rq3g_python_017,dorn_python_079,python,low,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_python_017__c3,rq3g_python_017,dorn_python_079,python,low,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_python_017__c4,rq3g_python_017,dorn_python_079,python,low,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_python_017__c5,rq3g_python_017,dorn_python_079,python,low,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_python_017__c6,rq3g_python_017,dorn_python_079,python,low,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_python_018__c1,rq3g_python_018,dorn_python_076,python,low,golden,ugly_gold,visual_only_gold,golden
rq3g_python_018__c2,rq3g_python_018,dorn_python_076,python,low,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_python_018__c3,rq3g_python_018,dorn_python_076,python,low,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_python_018__c4,rq3g_python_018,dorn_python_076,python,low,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_python_018__c5,rq3g_python_018,dorn_python_076,python,low,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_python_018__c6,rq3g_python_018,dorn_python_076,python,low,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_python_019__c1,rq3g_python_019,dorn_python_095,python,low,golden,ugly_gold,visual_only_gold,golden
rq3g_python_019__c2,rq3g_python_019,dorn_python_095,python,low,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_python_019__c3,rq3g_python_019,dorn_python_095,python,low,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_python_019__c4,rq3g_python_019,dorn_python_095,python,low,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_python_019__c5,rq3g_python_019,dorn_python_095,python,low,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_python_019__c6,rq3g_python_019,dorn_python_095,python,low,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_python_020__c1,rq3g_python_020,dorn_python_081,python,low,golden,ugly_gold,visual_only_gold,golden
rq3g_python_020__c2,rq3g_python_020,dorn_python_081,python,low,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_python_020__c3,rq3g_python_020,dorn_python_081,python,low,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_python_020__c4,rq3g_python_020,dorn_python_081,python,low,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_python_020__c5,rq3g_python_020,dorn_python_081,python,low,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_python_020__c6,rq3g_python_020,dorn_python_081,python,low,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_python_021__c1,rq3g_python_021,dorn_python_072,python,low,golden,ugly_gold,visual_only_gold,golden
rq3g_python_021__c2,rq3g_python_021,dorn_python_072,python,low,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_python_021__c3,rq3g_python_021,dorn_python_072,python,low,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_python_021__c4,rq3g_python_021,dorn_python_072,python,low,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_python_021__c5,rq3g_python_021,dorn_python_072,python,low,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_python_021__c6,rq3g_python_021,dorn_python_072,python,low,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_python_022__c1,rq3g_python_022,dorn_python_031,python,low,golden,ugly_gold,visual_only_gold,golden
rq3g_python_022__c2,rq3g_python_022,dorn_python_031,python,low,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_python_022__c3,rq3g_python_022,dorn_python_031,python,low,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_python_022__c4,rq3g_python_022,dorn_python_031,python,low,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_python_022__c5,rq3g_python_022,dorn_python_031,python,low,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_python_022__c6,rq3g_python_022,dorn_python_031,python,low,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_python_023__c1,rq3g_python_023,dorn_python_038,python,low,golden,ugly_gold,visual_only_gold,golden
rq3g_python_023__c2,rq3g_python_023,dorn_python_038,python,low,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_python_023__c3,rq3g_python_023,dorn_python_038,python,low,golden,ugly_trash,semantic_and_visual_aligned,golden
rq3g_python_023__c4,rq3g_python_023,dorn_python_038,python,low,ugly_gold,beautiful_trash,semantic_visual_conflict_primary,ugly_gold
rq3g_python_023__c5,rq3g_python_023,dorn_python_038,python,low,ugly_gold,ugly_trash,semantic_only_under_ugly,ugly_gold
rq3g_python_023__c6,rq3g_python_023,dorn_python_038,python,low,beautiful_trash,ugly_trash,visual_only_trash,beautiful_trash
rq3g_python_024__c1,rq3g_python_024,dorn_python_037,python,low,golden,ugly_gold,visual_only_gold,golden
rq3g_python_024__c2,rq3g_python_024,dorn_python_037,python,low,golden,beautiful_trash,semantic_and_visual_aligned,golden
rq3g_python_024__c3,rq3g_python_024,dorn_python_037,python,low,golden,ugly_trash,semantic_and_visual_aligned,golden
