base_id,rq0_id,language,score_stratum,variant,semantic_integrity,visual_quality,source_sha256,image_path,image_width,image_height,source_lines,visual_rows,continuation_rows,char_width,glyph_height,row_height,background,remove_indent,remove_blank_lines,pixel_std,nonblank,image_sha256
rq3g_java_078,rq0_0265,java,high,beautiful_trash,trash,clean,25e4466e1a8d179800bff18e67b22a75665a42f14893e363b69a7bbd54a0047c,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_java_078.png,1028,566,19,26,7,12,15,21,#272822,False,False,41.71382668061226,True,2f9caa50c0e9fe2969f3f4d653f84bfe39330f25d4ac3f8aee69ab42d54b4bc9
rq3g_java_078,rq0_0265,java,high,ugly_trash,trash,ugly,25e4466e1a8d179800bff18e67b22a75665a42f14893e363b69a7bbd54a0047c,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_java_078.png,676,361,19,23,9,11,13,15,#ffffff,True,True,75.19806147542428,True,8f9edde08dc5cec84e2020fac4d4f5d4883f8c8c2cf6bc9a381615386341c164
rq3g_java_079,rq0_0057,java,high,golden,gold,clean,4e6ae255aea0e87602b8fa1ab5641d794bca10743d5f9880ac089886ea5829fd,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_java_079.png,1028,167,7,7,0,12,15,21,#272822,False,False,36.21301054425485,True,e684a193853ccbc8a9602855ed7fc99a5d85fcb313103ce36a7bffd70b5d13d8
rq3g_java_079,rq0_0057,java,high,ugly_gold,gold,ugly,4e6ae255aea0e87602b8fa1ab5641d794bca10743d5f9880ac089886ea5829fd,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_java_079.png,676,91,7,5,1,11,13,15,#ffffff,True,True,73.01399942077094,True,c88ed942c232041cfbffa0d97a5618ea509dd170112b60bf7f0f162633d39464
rq3g_java_079,rq0_0057,java,high,beautiful_trash,trash,clean,0194d6d1f55866c3c56ed2f78c28339b71fae21e84aee20a752ff74fed5a0073,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_java_079.png,1028,209,7,9,2,12,15,21,#272822,False,False,42.57520014676478,True,4dd31429738946021a1df7031647c6da68477832f8825dd616dbcf2eb694eeff
rq3g_java_079,rq0_0057,java,high,ugly_trash,trash,ugly,0194d6d1f55866c3c56ed2f78c28339b71fae21e84aee20a752ff74fed5a0073,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_java_079.png,676,121,7,7,3,11,13,15,#ffffff,True,True,79.26627486003471,True,616d1d3d0da0bc030b94428714c1b7ee66ed9972d04f07001939de6fdff65c9c
rq3g_java_080,rq0_0220,java,high,golden,gold,clean,bc95c41da50b5f0710359f6de98889c269a090adf6d68f7e12b7cd9e4b6ed88d,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_java_080.png,1028,461,21,21,0,12,15,21,#272822,False,False,41.38346799557652,True,66dbc058b04f11bbcfc7ec8de9ee6ab86624ea0288e6f72b602f2b00673bc5f8
rq3g_java_080,rq0_0220,java,high,ugly_gold,gold,ugly,bc95c41da50b5f0710359f6de98889c269a090adf6d68f7e12b7cd9e4b6ed88d,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_java_080.png,676,376,21,24,4,11,13,15,#ffffff,True,True,75.17369315743494,True,393194ebaceabc8caababb56f98ecac01a7f161a4d09782038a3fa52df7300b7
rq3g_java_080,rq0_0220,java,high,beautiful_trash,trash,clean,13bb13028ab7caeea6695e3c5302ed8f40ffc518c8528c91cf071342c00c95f3,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_java_080.png,1028,692,21,32,11,12,15,21,#272822,False,False,43.07475817311148,True,551ca61d37bb87590fa089101eb0464df37dc84a279b7ac3160cf0ea5017ae24
rq3g_java_080,rq0_0220,java,high,ugly_trash,trash,ugly,13bb13028ab7caeea6695e3c5302ed8f40ffc518c8528c91cf071342c00c95f3,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_java_080.png,676,406,21,26,11,11,13,15,#ffffff,True,True,84.6736280170118,True,93b2f68b0578482d7391ca8df932628978ca8279d7a105ebe98c88b93b794745
rq3g_java_081,rq0_0222,java,high,golden,gold,clean,b7dfde829eb9dab160172a2157b7c43e31eedf4b166eda23b8713db74e8e2923,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_java_081.png,1028,860,40,40,0,12,15,21,#272822,False,False,30.99719789619625,True,b3ca6a916f51197f45f650d49afe660262ed291a1a86b800f07c7eec78a9e0ca
rq3g_java_081,rq0_0222,java,high,ugly_gold,gold,ugly,b7dfde829eb9dab160172a2157b7c43e31eedf4b166eda23b8713db74e8e2923,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_java_081.png,676,616,40,40,0,11,13,15,#ffffff,True,True,55.43718911671838,True,135c07b68fb74fbaf57cde63b6407f171138c755de488dfb1ad7ca0a8d83ab36
rq3g_java_081,rq0_0222,java,high,beautiful_trash,trash,clean,252f0676735ea28d822499e9ea060a6958d6d4d528b7df0ec6a687929d17d56b,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_java_081.png,1028,1028,40,48,8,12,15,21,#272822,False,False,41.722873175606786,True,5f2e0241f344d88c50c5f8fe8063f231169b55f9ee8ef3a46e40964f87749db0
rq3g_java_081,rq0_0222,java,high,ugly_trash,trash,ugly,252f0676735ea28d822499e9ea060a6958d6d4d528b7df0ec6a687929d17d56b,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_java_081.png,676,691,40,45,10,11,13,15,#ffffff,True,True,71.44317453228484,True,f5da034cc21da03f7830f80e449d8a1532d788600dc38b85782ed881e2095eda
rq3g_java_082,rq0_0304,java,high,golden,gold,clean,ce2c5bf69f4894f5e5c8c37a35310c01e5347bffa01900ff00e95d298e3c6d37,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_java_082.png,1028,482,18,22,4,12,15,21,#272822,False,False,34.807325180616694,True,004f28e9785072dfa566f2a08598d3248abb23a22387226855dddd35d696155d
rq3g_java_082,rq0_0304,java,high,ugly_gold,gold,ugly,ce2c5bf69f4894f5e5c8c37a35310c01e5347bffa01900ff00e95d298e3c6d37,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_java_082.png,676,316,18,20,6,11,13,15,#ffffff,True,True,70.7130890382512,True,27be1f31d8d2bda41a5608cf342c43e5b26119c2212fbd5d82e880e1f006aaa9
rq3g_java_082,rq0_0304,java,high,beautiful_trash,trash,clean,4145a66a2e5105d636da8626c30d1b1a4ac1faed4d5f4f45d0006e7fc939467a,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_java_082.png,1028,461,18,21,3,12,15,21,#272822,False,False,38.555084150265365,True,4ef709971d0c5545b4e8a7b95b052b2dc5d53b6e17d04ea8a393cb97941d6c32
rq3g_java_082,rq0_0304,java,high,ugly_trash,trash,ugly,4145a66a2e5105d636da8626c30d1b1a4ac1faed4d5f4f45d0006e7fc939467a,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_java_082.png,676,286,18,18,4,11,13,15,#ffffff,True,True,75.23595597342658,True,f668eb6aa8804f4007d0aa737c30182188340604b329ff521a7051422e8a33f1
rq3g_java_083,rq0_0058,java,high,golden,gold,clean,495b93e9d512e0f874ee58c4df7a91933183772e466e8330dfb80574160d9e91,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_java_083.png,1028,104,4,4,0,12,15,21,#272822,False,False,35.60701985144184,True,9a8c8b2826bc6ee2283f86ba8edb2edbabf74910b5dddaf4383cb21dd9dcac27
rq3g_java_083,rq0_0058,java,high,ugly_gold,gold,ugly,495b93e9d512e0f874ee58c4df7a91933183772e466e8330dfb80574160d9e91,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_java_083.png,676,61,4,3,0,11,13,15,#ffffff,True,True,67.60135713240686,True,696028986ffdae8f872525fa8646c578962b72c23276c0cdf8ebe1ce16f8d71b
rq3g_java_083,rq0_0058,java,high,beautiful_trash,trash,clean,3f60b91d95afeedcff0919241dc2d5e9dc09957964aca187e34c4cbf6f7b2c60,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_java_083.png,1028,104,4,4,0,12,15,21,#272822,False,False,44.233287977420424,True,d03ac68fe26e18c1cffaf73d0d617e7ae71657f23dd97439f9657ed58920153c
rq3g_java_083,rq0_0058,java,high,ugly_trash,trash,ugly,3f60b91d95afeedcff0919241dc2d5e9dc09957964aca187e34c4cbf6f7b2c60,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_java_083.png,676,76,4,4,1,11,13,15,#ffffff,True,True,73.1613558694087,True,7a2b197d1a65f24af2a95c688fc7ab24f6c1196f9eb4320ace7ea280e62e23f8
rq3g_java_084,rq0_0049,java,high,golden,gold,clean,a2374cf77a2052aa795c00fff45ad73b2b634991031a9270ec60d0603c486ee1,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_java_084.png,1028,167,7,7,0,12,15,21,#272822,False,False,32.06928561867459,True,73b9a9a2d96a32d94e57d955628468abb16916bbfa95ec9d514e262b99bb7852
rq3g_java_084,rq0_0049,java,high,ugly_gold,gold,ugly,a2374cf77a2052aa795c00fff45ad73b2b634991031a9270ec60d0603c486ee1,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_java_084.png,676,106,7,6,0,11,13,15,#ffffff,True,True,60.72487836330097,True,3b18a5e17386f407079c4c56207e73610ce1ad02c5c969a2e171ed7e0ae9dc36
rq3g_java_084,rq0_0049,java,high,beautiful_trash,trash,clean,60e6a80d152b3145c14092330fe71e3bc9f5d6ac5364668b3961d7bc545076d6,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_java_084.png,1028,209,7,9,2,12,15,21,#272822,False,False,44.72151393283148,True,43632576fbf891d90c669fddf31c399720dc8efaa7dda681c6a995e14fa92e17
rq3g_java_084,rq0_0049,java,high,ugly_trash,trash,ugly,60e6a80d152b3145c14092330fe71e3bc9f5d6ac5364668b3961d7bc545076d6,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_java_084.png,676,151,7,9,3,11,13,15,#ffffff,True,True,76.55349026580805,True,13bdd4d8d66f6d9acdea72382c8afe36475c90e24cbc9073da50c6dd5f15a6d3
rq3g_java_085,rq0_0215,java,high,golden,gold,clean,aaab97b993676e971e3d41874543e3764a15947ac2348b53970bb67b42cdf0bc,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_java_085.png,1028,545,21,25,4,12,15,21,#272822,False,False,34.78188191731358,True,2b50799cf1f4764925ea60c90d30163db4ce5ee30c2f52671571ed550a00b166
rq3g_java_085,rq0_0215,java,high,ugly_gold,gold,ugly,aaab97b993676e971e3d41874543e3764a15947ac2348b53970bb67b42cdf0bc,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_java_085.png,676,421,21,27,6,11,13,15,#ffffff,True,True,69.16009654479679,True,e07a7e999b661c49116a586958c06a920f74357d1a28ec9164ffaaae6ec26b3f
rq3g_java_085,rq0_0215,java,high,beautiful_trash,trash,clean,a629caf40c48c2185db350828b0217872890aab1f3f32378249ac3a66b8a9fb8,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_java_085.png,1028,587,21,27,6,12,15,21,#272822,False,False,37.63184606890005,True,0b19779b273a31e85c7c19bc1420dc8e22305ec1544f0fefcc2935d0a790f4cc
rq3g_java_085,rq0_0215,java,high,ugly_trash,trash,ugly,a629caf40c48c2185db350828b0217872890aab1f3f32378249ac3a66b8a9fb8,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_java_085.png,676,316,21,20,6,11,13,15,#ffffff,True,True,74.101622280519,True,3e4b5b3e20d63e7be10a6d2f3a3c94f6cce7ea2c4453b59fc28d3133ad2e9a08
rq3g_java_086,rq0_0227,java,high,golden,gold,clean,c2485b80f0b558c927c51bfc2d6ffedc33d40206819652663b72113427ac9b2d,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_java_086.png,1028,440,20,20,0,12,15,21,#272822,False,False,46.83860063126676,True,f9270fa26f4f38a8a43b2c85065476f555a6e69f796b02e0246222e409d3c28c
rq3g_java_086,rq0_0227,java,high,ugly_gold,gold,ugly,c2485b80f0b558c927c51bfc2d6ffedc33d40206819652663b72113427ac9b2d,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_java_086.png,676,451,20,29,9,11,13,15,#ffffff,True,True,72.31358677950789,True,a758c5b4dac1c8262b98916520d6b27ab24a314f914707e2818eadbce7812553
rq3g_java_086,rq0_0227,java,high,beautiful_trash,trash,clean,312f94dac0d3d00b78fc063db53ca27d607d8650f2828c0e2ef828353deabd85,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_java_086.png,1028,671,20,31,11,12,15,21,#272822,False,False,50.71361129999556,True,3513e4b817c0fa78a2990ceca166b57c8903d0b638fcd8ec9add777587d42804
rq3g_java_086,rq0_0227,java,high,ugly_trash,trash,ugly,312f94dac0d3d00b78fc063db53ca27d607d8650f2828c0e2ef828353deabd85,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_java_086.png,676,466,20,30,11,11,13,15,#ffffff,True,True,88.40842398876293,True,e6a76658164e4e4af8a3fdacea60747d12c4efb9b56289d35ccb7143c5673198
rq3g_java_087,rq0_0280,java,high,golden,gold,clean,c70d73e926e3b6acc1b19ce5afb894b145f91c19dcbea2d2d588202c016d23de,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_java_087.png,1028,272,12,12,0,12,15,21,#272822,False,False,28.12331911530248,True,81afe4aef04b2347d3ea1e8da2d62474e7c066af4fd7f65f7eb7fe9d79e7113d
rq3g_java_087,rq0_0280,java,high,ugly_gold,gold,ugly,c70d73e926e3b6acc1b19ce5afb894b145f91c19dcbea2d2d588202c016d23de,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_java_087.png,676,196,12,12,0,11,13,15,#ffffff,True,True,48.483303723883175,True,7e207ea1275a8f383a9740ee4f06a829a6d5a3d95da4cedd8f356e61292758d4
rq3g_java_087,rq0_0280,java,high,beautiful_trash,trash,clean,e921da15c4ffb11be1411b97723ece98d87bb86cd58116e7aac3b9126d17de87,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_java_087.png,1028,272,12,12,0,12,15,21,#272822,False,False,43.17004279193347,True,19eb899316922de48a6377eee55e0b1b6e9d5c6942370b7d8ff553a90cad8d52
rq3g_java_087,rq0_0280,java,high,ugly_trash,trash,ugly,e921da15c4ffb11be1411b97723ece98d87bb86cd58116e7aac3b9126d17de87,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_java_087.png,676,226,12,14,2,11,13,15,#ffffff,True,True,68.21831065105619,True,1386c5b0893681efac449e40cf34b1c45af12c0a6aff4f1bdd56a11a5dea1701
rq3g_java_088,rq0_0290,java,high,golden,gold,clean,649b5283fb485007165011f62231d0675e2502b8a97509af8a15464c49450715,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_java_088.png,1028,482,22,22,0,12,15,21,#272822,False,False,26.074574332483124,True,245e9094d2b869c0d1e2b2e57683b18c7a47842c40826cceb2837a5efd70c465
rq3g_java_088,rq0_0290,java,high,ugly_gold,gold,ugly,649b5283fb485007165011f62231d0675e2502b8a97509af8a15464c49450715,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_java_088.png,676,346,22,22,0,11,13,15,#ffffff,True,True,44.82203147955983,True,2a3e849789fef1c637db50b066abedb2a065dd9ec80ac4c9e2f868467ddfdd7c
rq3g_java_088,rq0_0290,java,high,beautiful_trash,trash,clean,b0fb99091a22d8607bce82eb843e42ccd0b4b88da94949401852d330ba3248a1,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_java_088.png,1028,650,22,30,8,12,15,21,#272822,False,False,47.041527017214,True,c164067bba4e02a266e5852595e180842d8db8dec099eb139bb40df599e16096
rq3g_java_088,rq0_0290,java,high,ugly_trash,trash,ugly,b0fb99091a22d8607bce82eb843e42ccd0b4b88da94949401852d330ba3248a1,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_java_088.png,676,496,22,32,10,11,13,15,#ffffff,True,True,79.7317066834891,True,2a48cf81b0cd0e9950d360ffa2dcc87eaf3939264e931c5bf7a678a885f5edcf
rq3g_java_089,rq0_0031,java,high,golden,gold,clean,cf23a77ce9a670426d1a5ba1e3434efb52b9d29b4b9901b307b1ecb7c3c98574,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_java_089.png,1028,272,10,12,2,12,15,21,#272822,False,False,33.046965259634526,True,3d24277e83fe833b09e4e998e1b39548d29558a4b64f8f86de49e8f13a58faf0
rq3g_java_089,rq0_0031,java,high,ugly_gold,gold,ugly,cf23a77ce9a670426d1a5ba1e3434efb52b9d29b4b9901b307b1ecb7c3c98574,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_java_089.png,676,196,10,12,2,11,13,15,#ffffff,True,True,71.84146859115786,True,7d1fbbbac250c79c9b0392ad04f57d150df0461b6a85a3c639647dc6220c5c38
rq3g_java_089,rq0_0031,java,high,beautiful_trash,trash,clean,20d7f9859508643a35af332c11516f938c7478dddd0de29a7db745b72346a2e6,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_java_089.png,1028,251,10,11,1,12,15,21,#272822,False,False,42.21835010894728,True,375ff98299ef1f6c21dd3241b177da15c083d7f48073e0965d571f387282f907
rq3g_java_089,rq0_0031,java,high,ugly_trash,trash,ugly,20d7f9859508643a35af332c11516f938c7478dddd0de29a7db745b72346a2e6,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_java_089.png,676,136,10,8,2,11,13,15,#ffffff,True,True,79.24624421839069,True,a40303a614078bd2a9b78bf422807a7865c4b913f9a6cbd9d200d576dbf1a378
rq3g_java_090,rq0_0115,java,high,golden,gold,clean,0ca7db46ff1b461d1338920d1185d67d8ccee5b81d9ba72b0623c906765436e0,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_java_090.png,1028,230,10,10,0,12,15,21,#272822,False,False,25.64825637697864,True,1dfa6e2c76a50aa40bed43cbe680f0fbfbf923906d8f7270470f8698f8878bce
rq3g_java_090,rq0_0115,java,high,ugly_gold,gold,ugly,0ca7db46ff1b461d1338920d1185d67d8ccee5b81d9ba72b0623c906765436e0,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_java_090.png,676,151,10,9,0,11,13,15,#ffffff,True,True,47.71733641513199,True,0b53616be83e8c5855ece286f87dc2c4ff51b5e8fd98c4080799c181ea7d06e0
rq3g_java_090,rq0_0115,java,high,beautiful_trash,trash,clean,620365940e54f17e642023e123eaf6fe791893b6973e83358a7576891116ed63,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_java_090.png,1028,230,10,10,0,12,15,21,#272822,False,False,32.33109666120429,True,1c79a32caf966d351fd13e9ed602279a32ac5c103d66b19fb684df79e1219cf2
rq3g_java_090,rq0_0115,java,high,ugly_trash,trash,ugly,620365940e54f17e642023e123eaf6fe791893b6973e83358a7576891116ed63,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_java_090.png,676,151,10,9,0,11,13,15,#ffffff,True,True,57.95274797396693,True,2e78b3c0a5df121840d7359b8468d9c31afd2e1857022eb52ea6740c494b586d
rq3g_java_091,rq0_0092,java,high,golden,gold,clean,2255e81a4a2b03850777953753d36e0e30155ca1360463ef87fbf935f717894c,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_java_091.png,1028,146,6,6,0,12,15,21,#272822,False,False,21.81073144152114,True,506ac69412e1037bc543cea093d807129a36109d8ee94a071e5cce9b793d676b
rq3g_java_091,rq0_0092,java,high,ugly_gold,gold,ugly,2255e81a4a2b03850777953753d36e0e30155ca1360463ef87fbf935f717894c,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_java_091.png,676,76,6,4,0,11,13,15,#ffffff,True,True,45.26514506634728,True,794b2fc25e9007bf274b4ec1071b7a3392845035348e1993a5f4509bac5ab4c3
rq3g_java_091,rq0_0092,java,high,beautiful_trash,trash,clean,94b11c491e2c87b60316788e4978b6340813f039d56890d3ab0b249745ce8814,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_java_091.png,1028,188,6,8,2,12,15,21,#272822,False,False,43.54112951242886,True,99953f397cd70a52f0e62bef5764eddda7538fa2983f90ddd4bfe0176f74d038
rq3g_java_091,rq0_0092,java,high,ugly_trash,trash,ugly,94b11c491e2c87b60316788e4978b6340813f039d56890d3ab0b249745ce8814,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_java_091.png,676,106,6,6,2,11,13,15,#ffffff,True,True,79.82464525675782,True,fc97de070d20ca8aa1fd82b23c9674771c3fd9735ed7e7d5a03c8a4629e7052e
rq3g_java_092,rq0_0203,java,high,golden,gold,clean,94ca4c1a32c6e0e507435ce6f3db0a57431777dd5b740895a018d9eb0afef958,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_java_092.png,1028,356,16,16,0,12,15,21,#272822,False,False,44.78529469708244,True,9fa742fdd0610dbd5c530609fa71eb29746bcb9c75cc3356619fac22551c44c3
rq3g_java_092,rq0_0203,java,high,ugly_gold,gold,ugly,94ca4c1a32c6e0e507435ce6f3db0a57431777dd5b740895a018d9eb0afef958,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_java_092.png,676,256,16,16,0,11,13,15,#ffffff,True,True,72.69946791778823,True,643035ba42931af32fa74f8adc83ebfa2bc5d5c1c715d0bdf1f39993d7dd64d8
rq3g_java_092,rq0_0203,java,high,beautiful_trash,trash,clean,d9155459bacba289d629a1abe757a2bc373a9484206abbe6bd3b5a9add3c0ce6,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_java_092.png,1028,398,16,18,2,12,15,21,#272822,False,False,57.06800173252816,True,a4351b62fc19cb1ecbb2230ceb5d17eaec37a249a67856543bf4e3a10ffedbed
rq3g_java_092,rq0_0203,java,high,ugly_trash,trash,ugly,d9155459bacba289d629a1abe757a2bc373a9484206abbe6bd3b5a9add3c0ce6,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_java_092.png,676,391,16,25,9,11,13,15,#ffffff,True,True,84.57645528281239,True,199aeecddc67fe5a030f451a14ad83096f98a5655d569b3bec8092b6e9d949ed
rq3g_java_093,rq0_0250,java,high,golden,gold,clean,df8d3062bbec7d82f39b6a0a7c8649355c6d60421acf0c73c2646cf5c50e0e06,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_java_093.png,1028,755,35,35,0,12,15,21,#272822,False,False,34.93676281344421,True,cac7f40d05701157f4a9d037ab2b28c0a7fe08b730ba9cfcc8b177c59bf1ada5
rq3g_java_093,rq0_0250,java,high,ugly_gold,gold,ugly,df8d3062bbec7d82f39b6a0a7c8649355c6d60421acf0c73c2646cf5c50e0e06,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_java_093.png,676,466,35,30,0,11,13,15,#ffffff,True,True,63.41015964271563,True,dbca7e647fa48ed5548ccdd85426a36c32a0c335e9b439a6f1d47709857dddad
rq3g_java_093,rq0_0250,java,high,beautiful_trash,trash,clean,1d6d8ad23fad34ad273d4bb1067a8b4093ed3b9dc201b37c743ed9a05e721ffe,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_java_093.png,1028,944,35,44,9,12,15,21,#272822,False,False,51.915354381312405,True,51dea14f345b1f42415dc65a4a7f275911ca244445fd2c0325608b5e4923b2c5
rq3g_java_093,rq0_0250,java,high,ugly_trash,trash,ugly,1d6d8ad23fad34ad273d4bb1067a8b4093ed3b9dc201b37c743ed9a05e721ffe,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_trash/rq3g_java_093.png,676,736,35,48,18,11,13,15,#ffffff,True,True,82.95418631369222,True,169147dc849e6286da16cbe1357ae350780553042388762ae5820c653539014e
rq3g_java_094,rq0_0114,java,high,golden,gold,clean,7b645b81ed816b07f94f7af231f00116e42852801ddf4ce777aa97c452a42218,results/grounded_protocol_3lang_20260721/rq3/rendered/golden/rq3g_java_094.png,1028,650,29,30,1,12,15,21,#272822,False,False,38.80964966423676,True,81fa2e0b85483c7c0c7f151329b2ba8f1f392a9c461d6686995f2831d768aeac
rq3g_java_094,rq0_0114,java,high,ugly_gold,gold,ugly,7b645b81ed816b07f94f7af231f00116e42852801ddf4ce777aa97c452a42218,results/grounded_protocol_3lang_20260721/rq3/rendered/ugly_gold/rq3g_java_094.png,676,346,29,22,5,11,13,15,#ffffff,True,True,74.95448655696943,True,a31e19ae762a84f2d15e2a4453fcbb651a3ca559c3d6acd2e5881d129e46795d
rq3g_java_094,rq0_0114,java,high,beautiful_trash,trash,clean,7923810f0405c3130f5748cf619b681eb395a31cf5296e2c4cecfd9ed2fc4ef5,results/grounded_protocol_3lang_20260721/rq3/rendered/beautiful_trash/rq3g_java_094.png,1028,818,29,38,9,12,15,21,#272822,False,False,45.63181120594901,True,b8bbba150f3701aa2ab2aa901affcd2cbc6affe13ab97f0b4812d001bab7fd2f
